,File,File_Size,Creation_Date,File_Description,IFC_File_Name,IFC_Organization,IFC_Application,Location,latitude,longitude
2812,IfcAirTerminalBox.ifc,0.0113554,Wed Apr 19 17:11:05 2017,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20161006_0315x64 - Exporter 17.0.1081.0 - Alternate UI 17.14.0.0,
",Arup,"2017,Autodesk Revit 2017 (ENU),Revit
","Finmeccanica UK Ltd, 8–10, Great George Street, Westminster, Millbank, London, Greater London, England, SW1P 3AE, United Kingdom",51.5010484,-0.1285993
2813,ifcAlignment.ifc,3.42975235,,"IFC4X1,2,1","Autodesk Civil 3D,User
",FlixFixCoding,"1.0,Autodesk Civil 3D,C3D
",,,
2814,ifcAlignment2.ifc,3.429751396,,"IFC4X1,2,1","Autodesk Civil 3D,User
",FlixFixCoding,"1.0,Autodesk Civil 3D,C3D
",,,
2815,IfcAlignmentTest_v1_commented.ifc,0.035682678,," 2,1","Processor version 5.1.0.0, Xbim.IO.MemoryModel, 
",CMS),"1.0,IfcAlignmentTest_v1,IfcAlignmentTest_v1.exe*/
",,,
2816,IfcAlignmentTest_v2_commented.ifc,0.035111427,," 2,1","Processor version 5.1.0.0, Xbim.IO.MemoryModel, 
",CMS),"1.0,IfcAlignmentTest_v2,IfcAlignmentTest_v2.exe*/
",,,
2817,IfcAlignment_IfcCourse_IfcSectionedSolidHorizontel.ifc,0.003503799,,"Export IFC, "," IFC_Export.ifc, 2021-01-14T09:28:23, , AKG Software Consulting GmbH, , , 
","AKG Software Consulting GmbH, "," Build58, VESTRA INFRAVISION, 
",,,
2818,IfcAnnotation_Text_Smart_Material_02.ifc,0.007559776,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-2985bba1,BlenderBIM 0.0.220430,Nobody
",,,,,
2819,IfcAnnotation_Text_Smart_Material_02_commented.ifc,0.060085297,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-2985bba1,BlenderBIM 0.0.220430,Nobody
",,,,,
2820,IfcArbitraryOpenProfileDef.ifc,0.009085655,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2821,IfcBooleanResult_CSG_commented.ifc,0.039434433,,"CoordinationView,2,1","IFC.JAVA 0.1.0,Antea IFC Export 0.1.0,
","Antea Srl,","0.1.0,Antea IFC Export,tech.antea:eywa2ifc*/
",,,
2822,ifcbridge-model01.ifc,14.46880531,,"CoordinationView,2,1","IFC Tools Project - IFC Java Toolbox,IFC Java Toolbox,Unknown Authorizer
","WTM,Objekt und Tragwerksplaner","86,2018,Autodesk Revit 2018 (DEU),Revit
",,,
2823,IFCBuilding.ifc,0.219060898,," 2,1","Xbim File Processor version 4.0.0.0, Xbim version 4.0.0.0, 
",,"2018,Autodesk Revit 2018 (ENU),Revit
","Australisches Generalkonsulat, 52-58, Neue Mainzer Straße, Innenstadt, Innenstadt 1, Frankfurt am Main, Hessen, 60311, Deutschland",50.1123688,8.6722458
2824,IfcBuildingElementProxy-1.ifc,0.006500244,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2825,IfcBuildingElementProxy-10.ifc,0.006491661,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2826,IfcBuildingElementProxy-104.ifc,0.096189499,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2827,IfcBuildingElementProxy-115.ifc,0.029540062,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2828,IfcBuildingElementProxy-12.ifc,0.006491661,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2829,IfcBuildingElementProxy-13.ifc,0.006491661,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2830,IfcBuildingElementProxy-130.ifc,0.032996178,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2831,IfcBuildingElementProxy-134.ifc,0.063313484,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2832,IfcBuildingElementProxy-135.ifc,0.252767563,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2833,IfcBuildingElementProxy-136.ifc,0.271465302,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2834,IfcBuildingElementProxy-137.ifc,0.330866814,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2835,IfcBuildingElementProxy-139.ifc,0.490989685,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2836,IfcBuildingElementProxy-14.ifc,0.006491661,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2837,IfcBuildingElementProxy-140.ifc,1.080220222,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2838,IfcBuildingElementProxy-141.ifc,1.047595024,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2839,IfcBuildingElementProxy-142.ifc,1.246995926,," 2,1"," BIMserver, 
",Graphisoft,"9,23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2840,IfcBuildingElementProxy-143.ifc,1.517891884,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2841,IfcBuildingElementProxy-145.ifc,0.832668304,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2842,IfcBuildingElementProxy-146.ifc,1.362421036,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2843,IfcBuildingElementProxy-147.ifc,0.94310379,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2844,IfcBuildingElementProxy-148.ifc,1.181035042,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2845,IfcBuildingElementProxy-149.ifc,1.411453247,," 2,1"," BIMserver, 
",Graphisoft,"0,23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2846,IfcBuildingElementProxy-15.ifc,0.006490707,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2847,IfcBuildingElementProxy-150.ifc,0.781822205,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2848,IfcBuildingElementProxy-151.ifc,1.287793159,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2849,IfcBuildingElementProxy-152.ifc,0.171354294,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2850,IfcBuildingElementProxy-16.ifc,0.006491661,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2851,IfcBuildingElementProxy-18.ifc,0.006503105,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2852,IfcBuildingElementProxy-19.ifc,0.006484985,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2853,IfcBuildingElementProxy-21.ifc,0.006504059,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2854,IfcBuildingElementProxy-22.ifc,0.006510735,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2855,IfcBuildingElementProxy-23.ifc,0.006505966,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2856,IfcBuildingElementProxy-24.ifc,0.010910034,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2857,IfcBuildingElementProxy-25.ifc,0.00649929,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2858,IfcBuildingElementProxy-26.ifc,0.006504059,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2859,IfcBuildingElementProxy-27.ifc,0.006484032,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2860,IfcBuildingElementProxy-28.ifc,0.006484985,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2861,IfcBuildingElementProxy-3.ifc,0.006484985,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2862,IfcBuildingElementProxy-31.ifc,0.006484985,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2863,IfcBuildingElementProxy-32.ifc,0.006485939,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2864,IfcBuildingElementProxy-33.ifc,0.006484985,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2865,IfcBuildingElementProxy-34.ifc,0.006485939,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2866,IfcBuildingElementProxy-35.ifc,0.006485939,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2867,IfcBuildingElementProxy-36.ifc,0.006486893,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2868,IfcBuildingElementProxy-37.ifc,0.006487846,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2869,IfcBuildingElementProxy-4.ifc,0.006485939,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2870,IfcBuildingElementProxy-6.ifc,0.006485939,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2871,IfcBuildingElementProxy-79.ifc,0.073381424,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2872,IfcBuildingElementProxy-8.ifc,0.006510735,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2873,IfcBuildingElementProxy-80.ifc,0.263801575,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2874,IfcBuildingElementProxy-81.ifc,0.456913948,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2875,IfcBuildingElementProxy-9.ifc,0.00651741,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2876,IfcBuildingStorey_02.ifc,0.003476143,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-cb8cfd79,BlenderBIM 0.0.220707,Nobody
",,,,,
2877,IFCBuilding_commented.ifc,1.274497032,," 2,1","Xbim File Processor version 4.0.0.0, Xbim version 4.0.0.0, 
",Autodesk Revit 2018 (ENU)),"2018,Autodesk Revit 2018 (ENU),Revit*/
","Australisches Generalkonsulat, 52-58, Neue Mainzer Straße, Innenstadt, Innenstadt 1, Frankfurt am Main, Hessen, 60311, Deutschland",50.1123688,8.6722458
2878,IfcCircleProfileDef.ifc,0.003426552,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2879,ifccircleprofiledef_1_IFC2X3.ifc,0.003426552,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2880,ifcColumn.ifc,0.350878716,Wed Jun 02 10:11:39 2021,"ReferenceView_V1.2,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,22.0.2.392 - Exporter 22.0.2.392 - \X2\59077528\X0\ UI 22.0.2.392,
",,"2022,Autodesk Revit 2022 (CHS),Revit
",,,
2881,IfcCompositeProfileDef.ifc,0.003585815,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2882,IfcCompositeProfileDefTest.ifc,0.003585815,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2883,ifccompositeprofiledef_1_IFC2X3.ifc,0.003585815,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2884,IfcCompositeProfileDef_commented.ifc,0.035536766,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell*/
",,,
2885,IfcCovering-249.ifc,0.105033875,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2886,IfcCovering-250.ifc,0.048086166,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2887,IfcCovering-38.ifc,0.267292976,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2888,IfcCovering-39.ifc,0.061696053,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2889,IfcCovering-40.ifc,0.065795898,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2890,IfcCsgPrimitive.ifc,0.005105972,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2891,ifccsgprimitive_1_IFC2X3.ifc,0.005105972,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2892,IfcCShapeProfileDef.ifc,0.003447533,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2893,IfcDoor-76.ifc,0.086474419,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2894,IfcDoor-77.ifc,0.070841789,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2895,IfcDoor-78.ifc,0.075284004,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2896,IfcEllipseProfileDef.ifc,0.003429413,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2897,IfcEngineDLLv1.04_HelloWall_IFC2x4.ifc,0.012635231,,"CoordinationView, QuantityTakeOffAddOnView, 2,1","IFC Engine DLL version 1.03 beta, Hello Wall example, The authorising person
","RDF, RDF Ltd"," 0.10, Test Application, TA 1001
",,,
2898,IfcEngineDLLv1.04_hello_house_IFC2x4.ifc,0.107780457,,"CoordinationView, QuantityTakeOffAddOnView, 2,1","IFC Engine DLL version 1.03 beta, IFC Engine DLL version 1.03 beta, The authorising person
","RDF, RDF Ltd"," 0.10, Test Application, TA 1001
",,,
2899,IfcEngineDLL_HelloWall_presentationView.ifc,0.012247086,,"PresentationView, QuantityTakeOffAddOnView, 2,1","IFC Engine DLL version 1.03 beta, Hello Wall example, The authorising person
","RDF, RDF Ltd"," 0.10, Test Application, TA 1001
",,,
2900,IfcExport.ifc,0.097245216,,"DesignTransferView,2,1","IfcOpenShell -9853d3d8,BlenderBIM 0.0.211014,Nobody
",IfcOpenShell,"0.0.211014,BlenderBIM Add-on,BlenderBIM
",,,
2901,ifcExportRebarTest_commented.ifc,0.060147285,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-e508fb44,IfcOpenShell v0.7.0-e508fb44,Nobody
",IfcOpenShell,"v0.7.0-e508fb44,IfcOpenShell,IfcOpenShell*/
",,,
2902,ifcExportRebarTest_notworking.ifc,0.004010201,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-e508fb44,IfcOpenShell v0.7.0-e508fb44,Nobody
",IfcOpenShell,"v0.7.0-e508fb44,IfcOpenShell,IfcOpenShell
",,,
2903,ifcExportRebarTest_notworking_commented.ifc,0.059249878,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-e508fb44,IfcOpenShell v0.7.0-e508fb44,Nobody
",IfcOpenShell,"v0.7.0-e508fb44,IfcOpenShell,IfcOpenShell*/
",,,
2904,IfcFacetedBRepWithIncorrectlyOrientedFaces.ifc,2.473085403,Sat Feb 07 07:35:22 2015,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.01.0100.02.64mod : 6 Jun 2012,20130722_2115x64 - Exporter 3.12.0.0 - Alternate UI 2.12.0.0,
",,"2014,Autodesk Revit 2014 (ENU),Revit
","Westminster, Millbank, London, Greater London, England, SW1P 3JX, United Kingdom",51.5004439,-0.1265398
2905,IfcFile.ifc-Modified.ifc,0.005706787,," 2,1","Xbim File Processor version 4.0.0.0, Xbim version 4.0.0.0, 
",BIM Academy,"0.1,NBL Element Types,BIM Academy Systems Converter
",,,
2906,IfcFooting-100.ifc,0.022678375,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2907,IfcFooting-101.ifc,0.017712593,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2908,IfcFooting-102.ifc,0.016673088,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2909,IfcFooting-103.ifc,0.018184662,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2910,IfcFooting-104.ifc,0.020328522,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2911,IfcFooting-56.ifc,0.024003983,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2912,IfcFurniture-65.ifc,0.211874008,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
",,,
2913,IfcGrid_02.ifc,0.003491402,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-cb8cfd79,BlenderBIM 0.0.220728,Nobody
",,,,,
2914,IfcGrid_02_commented.ifc,0.017352104,,"DesignTransferView,2,1","IfcOpenShell v0.7.0-cb8cfd79,BlenderBIM 0.0.220728,Nobody
",,,,,
2915,IfcGroups_02_commented.ifc,0.354183197,Sun Mar 13 12:39:44 2022,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20200210_1400x64 - Exporter 20.3.3.0 - Alternate UI 20.3.3.0,
",Autodesk Revit 2020 (ENU)),"2020,Autodesk Revit 2020 (ENU),Revit*/
",,,
2916,IfcGroups_Group_within_Group_02_commented.ifc,0.509271622,Sun Mar 13 12:57:24 2022,"CoordinationView_V2.0,2,1","The EXPRESS Data Manager Version 5.02.0100.07 : 28 Aug 2013,20200210_1400x64 - Exporter 20.3.3.0 - Alternate UI 20.3.3.0,
",Autodesk Revit 2020 (ENU)),"2020,Autodesk Revit 2020 (ENU),Revit*/
",,,
2917,IfcIShapeProfileDef.ifc,0.003991127,,"CoordinationView,2,1","IfcOpenShell 0.5.0-dev,IfcOpenShell 0.5.0-dev,
",IfcOpenShell,"0.5.0-dev,IfcOpenShell,IfcOpenShell
",,,
2918,IfcLightFixture-153.ifc,1.296465874,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2919,IfcLightFixture-155.ifc,0.23526001,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2920,IfcLightFixture-156.ifc,0.235259056,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2921,IfcLightFixture-157.ifc,0.098377228,," 2,1"," BIMserver, 
",Graphisoft,"23.0.0,ARCHICAD,IFC add-on version: 4006 HUN FULL
","Budapest ,  1031 , Hungary",47.4979937,19.0403594
2922,IfcLinearPlacement.ifc,0.010309219,," 2,1","Processor version 0.0.0.0, Brain, 
",Chair of Computational Modeling and Simulation - Technical University of Munich,"1.0,TUM_CMS_IfcRoadPrototyper,notDefined
",,,
